,mean_rankleAccelerationX,var_rankleAccelerationX,mean_rankleAccelerationY,var_rankleAccelerationY,mean_rankleAccelerationZ,var_rankleAccelerationZ,mean_rankleAngularVelocityX,var_rankleAngularVelocityX,mean_rankleAngularVelocityY,var_rankleAngularVelocityY,mean_rankleAngularVelocityZ,var_rankleAngularVelocityZ,mean_rankleMagneticFieldX,var_rankleMagneticFieldX,mean_rankleMagneticFieldY,var_rankleMagneticFieldY,mean_rankleMagneticFieldZ,var_rankleMagneticFieldZ,mean_lankleAccelerationX,var_lankleAccelerationX,mean_lankleAccelerationY,var_lankleAccelerationY,mean_lankleAccelerationZ,var_lankleAccelerationZ,mean_lankleAngularVelocityX,var_lankleAngularVelocityX,mean_lankleAngularVelocityY,var_lankleAngularVelocityY,mean_lankleAngularVelocityZ,var_lankleAngularVelocityZ,mean_lankleMagneticFieldX,var_lankleMagneticFieldX,mean_lankleMagneticFieldY,var_lankleMagneticFieldY,mean_lankleMagneticFieldZ,var_lankleMagneticFieldZ,mean_rthighAccelerationX,var_rthighAccelerationX,mean_rthighAccelerationY,var_rthighAccelerationY,mean_rthighAccelerationZ,var_rthighAccelerationZ,mean_rthighAngularVelocityX,var_rthighAngularVelocityX,mean_rthighAngularVelocityY,var_rthighAngularVelocityY,mean_rthighAngularVelocityZ,var_rthighAngularVelocityZ,mean_rthighMagneticFieldX,var_rthighMagneticFieldX,mean_rthighMagneticFieldY,var_rthighMagneticFieldY,mean_rthighMagneticFieldZ,var_rthighMagneticFieldZ,mean_lthighAccelerationX,var_lthighAccelerationX,mean_lthighAccelerationY,var_lthighAccelerationY,mean_lthighAccelerationZ,var_lthighAccelerationZ,mean_lthighAngularVelocityX,var_lthighAngularVelocityX,mean_lthighAngularVelocityY,var_lthighAngularVelocityY,mean_lthighAngularVelocityZ,var_lthighAngularVelocityZ,mean_lthighMagneticFieldX,var_lthighMagneticFieldX,mean_lthighMagneticFieldY,var_lthighMagneticFieldY,mean_lthighMagneticFieldZ,var_lthighMagneticFieldZ,mean_headAccelerationX,var_headAccelerationX,mean_headAccelerationY,var_headAccelerationY,mean_headAccelerationZ,var_headAccelerationZ,mean_headAngularVelocityX,var_headAngularVelocityX,mean_headAngularVelocityY,var_headAngularVelocityY,mean_headAngularVelocityZ,var_headAngularVelocityZ,mean_headMagneticFieldX,var_headMagneticFieldX,mean_headMagneticFieldY,var_headMagneticFieldY,mean_headMagneticFieldZ,var_headMagneticFieldZ,mean_sternumAccelerationX,var_sternumAccelerationX,mean_sternumAccelerationY,var_sternumAccelerationY,mean_sternumAccelerationZ,var_sternumAccelerationZ,mean_sternumAngularVelocityX,var_sternumAngularVelocityX,mean_sternumAngularVelocityY,var_sternumAngularVelocityY,mean_sternumAngularVelocityZ,var_sternumAngularVelocityZ,mean_sternumMagneticFieldX,var_sternumMagneticFieldX,mean_sternumMagneticFieldY,var_sternumMagneticFieldY,mean_sternumMagneticFieldZ,var_sternumMagneticFieldZ,mean_waistAccelerationX,var_waistAccelerationX,mean_waistAccelerationY,var_waistAccelerationY,mean_waistAccelerationZ,var_waistAccelerationZ,mean_waistAngularVelocityX,var_waistAngularVelocityX,mean_waistAngularVelocityY,var_waistAngularVelocityY,mean_waistAngularVelocityZ,var_waistAngularVelocityZ,mean_waistMagneticFieldX,var_waistMagneticFieldX,mean_waistMagneticFieldY,var_waistMagneticFieldY,mean_waistMagneticFieldZ,var_waistMagneticFieldZ,mean_id,var_id,mean_subject,var_subject,mean_category,var_category,mean_trial,var_trial,class_label
0,9.78471806041426,1.446066602665162E-4,0.8370103269716433,0.010219357768137429,0.38420645531229797,8.388354769715184E-4,0.25039501370014344,0.0030896202034849454,0.03344966441801319,1.057807619784947E-4,0.022596418611593914,1.9051929697122793E-4,49.68113519662242,0.07150820094040561,15.019819174098018,0.2681669211929781,8.81520818475869,0.11901824379575707,9.804022332758603,1.1107615977110313E-4,0.13041384052794638,0.005670697822917719,0.2997032396520095,4.863273134662943E-4,0.06295264468673753,3.452090008504454E-4,0.011055375400337351,7.681671076857841E-5,0.01728731560460106,1.1723952130500354E-4,38.66365559473386,0.06165796109187987,33.50024408993135,0.12318585878248024,12.813581301920438,0.07673122402519784,9.620753380151285,5.03742147018212E-4,0.8981475002345849,0.014838223934854199,1.54220904226715,0.0017845440285995232,0.06628341849489552,0.0011110984097217466,0.011525219296390636,3.654868182342734E-5,0.02634436535367439,4.0519192959733634E-4,37.858388476197504,0.6519310242625135,5.136347891682406,1.3291445942860498,44.410911572732005,0.7700137718333816,9.613651193257581,3.309072895285583E-4,0.11771724944177839,0.011037566017272042,1.212964373965596,0.0022902583204626355,0.2176391063041465,5.495646831888261E-4,0.21912490682942526,8.862710626686096E-5,0.01889873088215264,1.9998451471636475E-4,34.63537309969779,0.5599131591721819,61.64805406589445,1.231565280853402,40.079699772933,0.5712547386902798,9.386157175235178,6.311508811738483E-4,0.8404308076316732,0.001125410549205485,2.3069647784248937,0.006368026520162103,0.22137006968754866,2.7619260676267345E-4,0.1209103356539411,3.258874456539534E-4,0.017729524970116508,1.836426184429633E-4,31.04109677286243,0.35795421076740536,47.16439129902279,0.8561225421992902,69.79423152885563,0.4262658821677168,9.605747238742156,0.0021309526416884703,0.20668023931438048,0.0032398281546982426,1.3096250228311532,0.03764975101220015,0.07414304984273602,0.002225213254302795,0.19152731903862716,0.0010341971566880626,0.0382197143102337,5.694895007428298E-4,34.192698304439304,8.486987106884445,14.877183704290259,13.675833638781778,35.65744752345291,10.904694738014687,9.446558290145722,0.011544056681971997,0.8253359144392649,0.1577170649426547,2.546265708251649,0.008253809929884,0.2524217905034234,0.03479765422794306,1.1700711396841512,0.0020364604676658075,0.07775125903927527,0.008666278368689528,39.64249941043283,10.090969045168587,29.210088539757205,30.6274635756661,22.282052835356755,12.102327872685597,293.0,7575.166666666667,4.0,0.0,8.0,0.0,3.0,0.0,0
1,9.446550627483482,0.5584071067081531,1.3530991370774237,0.9559589678675295,2.1516984052394528,1.6892485134218156,0.2741683885498449,0.03970374986162868,0.20559391075993672,0.05304606918112169,0.34668458446256023,0.036152617203274735,31.46531864178933,15.617472501571726,7.548567876467277,1.8790414302834264,29.075863968098282,7.721214084906242,9.514113548190094,0.541758237890268,1.816398496433251,1.9242971717535913,1.344619246001705,0.5344226162797886,0.23436492649286034,0.026094581351584732,0.11198257482950993,0.006112084046672709,0.391555936769211,0.060015472863306024,15.419881080868237,199.92524131217135,8.796097868304711,140.21271155277202,20.27339551313641,52.354657039891805,3.9147437560399903,11.155604383112486,7.747109495914012,11.211614799436706,0.7225302019747488,0.5980509596769253,0.3186575444935406,0.15713776461462323,0.12164611288760573,0.015671495921328427,0.7316647213837286,0.33766065748234314,22.485831814449888,95.16075039988363,90.96966858163624,778.6847980272337,55.2998791944941,22.12362007191213,3.8975655518602146,10.63428450243044,7.732996724293013,10.468754317166962,1.7579697367268772,0.9264422781569657,0.4424848009445828,0.11045971649423718,0.16276144855783362,0.014256852534613345,0.7467693794971995,0.2920383619874467,15.99848293569991,228.65659860741496,26.110221618829772,134.87918638327113,11.712545365850097,82.8339742676752,7.7929544417169,3.0802467279648096,0.49358749904293114,0.17946685272539797,4.769708108045532,11.007438183857115,0.25668409259724345,0.042417071478554606,0.9197535749419052,0.2861940121337226,0.12109163121445618,0.013873078875541518,32.95516194061584,86.18684896494139,64.32712729824738,2.1703086824327418,66.63754089963793,241.63845252907223,8.893867858620577,2.0964862765172487,0.3233691268814016,0.05501282956403796,3.4129529155433436,4.847225664059843,0.12411402296769955,0.008927765445127194,0.7087713321516185,0.19201139912690893,0.0820960829910971,0.0054741029593141565,33.263135111609174,15.045518013616386,32.879000780986395,12.812668037566471,36.88543580774453,136.59199801932607,9.058324585721342,3.3462286032760074,1.2373880109768298,1.833159716975332,3.4930360481836074,4.25550012630832,0.18215078724922606,0.02511841018302038,0.9229990487943011,0.23697294914870654,0.16341785000299916,0.022585620508726777,35.931631176970726,14.8165697290834,47.82160507404923,58.63152110510434,26.3140923176889,113.96517689338705,888.0,7575.166666666667,4.0,0.0,4.0,0.0,3.0,0.0,0
2,9.667798034475492,18.05676385163335,3.8360997361697233,11.847161464191723,2.5288393728131817,4.047565932721395,0.6858202957531183,0.2589407784520931,0.30524135315311185,0.05494271345738887,1.4251049261855773,1.0216134969176887,52.52574484688895,79.03548426392673,16.538506949759796,116.35238741009253,25.144529291957717,18.20666431600865,9.43888575140622,16.639584359594856,3.4802203824189784,11.602980317702565,2.6977298912248786,2.468686309941363,0.5588079866793848,0.3190680910892661,0.46318576028539593,0.10458737244831298,1.8235206947819735,1.4462996597579463,43.87731381666621,116.20794560556728,19.514587948785667,202.51024927341538,37.1207232998059,52.82612537700029,8.614248112586646,9.482806617575328,5.29520966860147,23.633551265073965,1.729948282065458,5.178060757739081,0.6731922379586586,0.3426041306633391,0.38013257217969426,0.08275086817201856,0.7004712847652428,0.2054894906706031,31.694189496214605,33.389625911791036,70.77633092886586,96.53540591249526,33.25936617803732,26.309007948331647,9.330190527082678,17.640762258329865,3.147344851686907,18.354641103836414,1.732310938680594,4.203585487744165,0.6095909407544894,0.40274626956546733,0.6288089943261496,0.17125980330990073,0.6500372182689236,0.1711674958837189,29.01722142545884,4.922410184035906,11.3694199355709,50.98212319773699,61.31335109571286,162.47213682877762,9.368047684134043,14.208378602716035,1.3092642861644295,1.7601395139965212,1.0127167499816028,1.9279572298422882,0.2775788835467975,0.047817929697443716,0.3546001894734169,0.12097722302997639,0.28636285981265486,0.031276229966901256,44.64047073921888,13.414101430251385,17.12642059972714,78.73024398199138,34.20859968622658,23.672282683929815,9.404812234580715,10.346458332437892,0.9052145973391725,0.6915081152136108,0.794657478869376,0.7429167572490382,0.3568293096093876,0.05091789906406626,0.28772267719662664,0.03408731287673777,0.150955857355574,0.017613361191107256,37.166260272561516,15.23619786800702,11.570479168250316,34.97774755968278,15.987547369098346,18.30380188298904,8.606956775006266,8.9051934562487,0.8815015870830248,0.22818710220896976,4.2350777423262995,2.1900582215826643,0.17606343580140119,0.015391284366818596,1.1547152271302434,0.10493207065452337,0.10567226211491669,0.007456865967759401,45.722589879336944,13.97815395215035,4.529468182721902,13.010683218939763,28.514609444577037,15.835662247927461,596.0,7575.166666666667,1.0,0.0,2.0,0.0,2.0,0.0,0
3,9.704727004928843,4.236661730122304E-5,0.22264180107172146,2.0297641771781927E-4,1.5198691893257572,1.6810580610061848E-4,0.24675337589064308,1.939627884390934E-5,0.027041129535837625,3.3627508438052675E-5,0.013047873763641362,1.938581583248671E-5,45.588036610042536,0.04995585220784419,6.573171126090015,0.07356231250323614,7.377166556361506,0.07033776252247695,9.525838902622363,4.214337721092972E-5,0.489658969185281,5.427957705789612E-4,2.0032620140880444,1.3789425990245349E-4,0.02503032224605547,5.516785842067989E-5,0.00659945183464775,1.6505642196706737E-5,0.024096242436811178,4.174722887722993E-5,35.708027329555776,0.05456683301710861,26.593913303261182,0.06505205219806828,5.126337342880097,0.0709220927489795,9.686899508352692,1.2823266223203049E-4,0.17232492303729455,5.867272807152793E-4,1.2358813325432052,2.2495896977544312E-4,0.05711969103280492,7.926399577743537E-5,0.0054086478330918,1.754611717091561E-5,0.020951495002450474,2.3205554564338608E-4,39.623359223932916,0.7019015675599639,14.776406034678716,2.3415976403468353,43.83598885266884,0.6167742681723941,9.438265661068533,1.4488610215135548E-4,1.9900956561795105,7.359340829642153E-4,1.0127837960902242,3.180732573406838E-4,0.19906108333818937,6.622786353931478E-5,0.2138462593884167,6.74844935656669E-5,0.02074223252027249,2.039309402838017E-4,36.73536252500211,0.5248986499078078,49.531883011624664,1.1987294760433165,37.6388923290164,0.6614870653278118,7.877285526440389,3.8553722486556007E-4,0.149218830802908,2.1007324214902923E-4,5.779538967284649,6.550745999968252E-4,0.22301152462381066,4.343555844892262E-5,0.11675837217672323,7.671970504344273E-5,0.018555242606157134,2.0694937253437862E-4,17.5497392610062,0.39311033724224775,38.653715203370766,0.8447599323370915,83.85007874751804,0.4935565550926368,9.41395781760992,7.753153102315884E-4,0.0535681426993678,4.688602777669733E-4,2.2851444463001136,0.0033711074867871994,0.04121319599215837,2.1221133133541857E-4,0.20273846501725853,1.3920373336573046E-4,0.037346485008615565,3.9653274136018576E-4,37.96731874713074,9.791478309769571,11.702829395813799,11.534176022727143,34.18193833614109,11.352105406229882,8.698032341130151,0.0021623811163879554,0.8982796478905155,0.0013154346567232655,4.422397160450881,7.183246149302561E-4,0.16051126244258246,8.862150283335936E-5,1.199183929798215,1.2458428247903117E-4,0.017700156123467113,1.9115347538024144E-4,39.408947345822355,10.316150712866401,8.939413982223831,14.077462994110162,16.46310130464674,11.384364450713138,864.0,7575.166666666667,9.0,0.0,8.0,0.0,3.0,0.0,0
4,11.281476344059275,31.241400489925837,3.6826516394240416,34.861092032867724,3.2490113439762416,4.0478275432646065,0.897321484228395,0.490636034139066,0.7080920964334024,0.4278800870380352,2.2320068422395525,2.665095607722404,43.49734429901225,92.7665779598512,22.965997402485076,180.61751911374043,7.420439029984993,10.217636522660362,11.194149409417694,26.816191849919015,3.5995760297393455,39.37471245522752,3.061776724022092,2.140497775397169,0.8278003529466819,0.550045574970199,0.6054328602975667,0.2790465999289699,2.327960884650284,3.3592452441128073,39.26220645777807,88.80834316214263,31.95404409396886,226.02384583274747,5.2063739605718276,16.096368772107986,10.211554022425434,14.280382896563793,3.6453191449500597,21.75828960704385,2.2418796514467245,5.970272222178261,1.0345966561505588,0.632695817011196,0.5330455914925648,0.1823085137235244,1.3642868699375974,0.5762214637741104,39.5920798976556,12.090285596361836,14.603352114904759,94.04928911537398,49.4349471817777,27.00107327263373,9.488965444786604,5.34455785188186,4.289319868966863,20.979066148255864,2.5380234470052576,5.962354776309437,0.8008399813252647,0.7075718965322968,0.44880342270956186,0.14630000146645625,1.2851156450593781,0.44284431893839693,38.16510075033701,6.386615433774448,46.17167674346619,161.7254377466212,41.039562028903894,23.963846522681564,9.682567060983855,5.056573541620943,1.942995265906327,2.3309318260743006,1.6964702227205484,1.851449240805604,0.5469040640899014,0.09889215501133014,0.2677831793361749,0.044155582725572504,0.2893267248289105,0.04507330240738632,37.993158549565415,1.0226661098608694,41.048398559671696,4.8362821377109375,53.8355420768459,1.1768857103658765,9.803071771349225,6.029295840065127,0.7663395514021755,0.41261090835561204,0.8341194080077483,0.4872670882321567,0.37518826616847534,0.06364116879687165,0.2573395019785448,0.02384387283290953,0.10076436884395226,0.005351049321559269,31.34076273084875,10.752368130116627,15.744995511647474,21.289687868592765,42.00665432749396,11.37558948528489,9.475909188736317,2.432702829731436,0.9901606445247153,0.6318040658488115,2.558062966034262,0.9375679339346152,0.21400426933696598,0.019312033773420893,1.179819219136159,0.08187559168353489,0.24585870453086914,0.022069864442265313,38.745973346241286,11.915332498647585,15.400084775547649,18.890905155015417,25.950508070150484,12.786041505784478,1119.0,7575.166666666667,3.0,0.0,5.0,0.0,1.0,0.0,0
5,10.193187765009775,31.498808105410582,5.203588153628564,19.23352352154896,4.015821554478369,8.763125947544669,0.776328309352488,0.2034525729369061,0.5634800074714857,0.16004359596922002,2.2162523134255725,1.9605637132510443,28.38509337212952,97.98404117520101,18.19633128635115,134.8187611237224,9.217341725958939,38.379744173643296,10.482706816396691,29.75806645388681,4.6141675175416115,21.948376508787376,4.106815142365191,8.526925620521478,0.5950224644299891,0.29906471634666804,0.7833348796223336,0.3747533585469956,1.8997835307057167,2.0239230472628114,30.82710485521741,103.93754740594707,32.509410522308855,136.6337977774316,21.432906235818848,253.55397411201378,9.140978096727517,11.567166273287208,4.5860742629688245,10.144143154749646,2.6547749441200588,3.4322599087148182,0.5793349837692473,0.19391848301279457,0.3246875418623928,0.06717507253177313,1.1757947294620883,0.9989090248349898,23.981572892578733,57.93466876437725,40.54820121562362,105.51334165566504,43.4887987371299,111.00793474548804,8.06431056811564,10.015872981381495,6.884050134024846,28.513174051354987,2.9592356247830507,4.859448567976091,0.7085857208496411,0.36598554080438833,0.3702283825422096,0.09069030000375132,0.9265294075781864,0.7207904985392656,26.214229875228728,68.16946762771182,32.866254334433926,51.262521179024496,42.69462860462277,292.87859224520685,9.573024844806456,8.131554574854533,1.4219456779154829,0.9931680046808079,1.427889120379042,1.3360170994112814,0.3442849333702039,0.06442216107926911,0.31952422015458665,0.05553083057004653,0.22623314560728267,0.024255807934102213,22.097904034231192,19.648827231321125,36.80666369061137,85.85719352902758,50.6568928208462,2.3504145508932246,9.554684879771894,6.1625490823185505,0.8150816575648802,0.341468241678254,0.806012236897252,0.5203481128908443,0.2824739536840103,0.03779530410199753,0.2889501552559293,0.038841135070444156,0.1221783519270735,0.012194866965430661,21.003108385789435,17.348539157730162,8.430868071073858,25.55467748629857,33.204484122140066,15.935119237784038,9.475106107040101,8.043437556637137,1.4615909939040461,0.5448721241676913,1.433219376945268,0.7396526335342631,0.1982013884853677,0.017060483679365357,1.1697580528219673,0.1202760706780389,0.11401319254709538,0.00634354214296578,25.794699890669,10.250717374122035,4.648567521239189,11.951108741390303,24.107413906591674,25.06816186322104,1403.0,7575.166666666667,8.0,0.0,2.0,0.0,3.0,0.0,0
6,10.766003434580327,26.739282817056203,5.049128306081265,42.19319873287629,2.5709858382440967,2.57971531446108,0.7667570162241183,0.3163893016455741,0.47130157096323827,0.20233942185905357,1.4110228362658752,2.0884636212696774,18.653329664686588,214.08921373281126,8.221676860097487,22.847874903403007,13.177640663354698,45.11242251320473,9.959295776864495,31.484337448936706,5.638784273090522,112.50396342196444,3.275612134488757,13.231962694333623,0.7303681240373165,0.5204600325860024,0.4571087445241501,0.2042091712556001,1.3693739237151445,1.9693331267095846,20.06305112553593,26.83487107947663,13.550316931005332,64.53445362048356,15.477746657457859,21.579413535193964,10.26611332323068,7.522352184564125,2.6442804331202803,6.989913883262613,1.4347407774318264,1.5193281491771964,0.7334162719368678,0.42756330295126643,0.30013453464541645,0.07594058870029692,1.406617260349302,0.5896310241748136,18.370115511441153,17.506345416518627,29.67422406142732,110.18958630274508,51.348695729658054,215.71472773889715,9.08779459459045,7.593659234883592,4.063818540015688,8.467718934577796,2.2230755512995577,1.4084085082892797,0.7766183826548706,0.5428848224580358,0.4671862272056828,0.07253729586241511,1.5978262925217317,0.6145641927616318,13.305878186505597,56.86564112427243,27.217332767093698,66.63546176399869,36.76358048068329,218.03187373334902,9.674888747079033,3.4861793001693164,1.291168253538717,0.914788150288041,1.483345388233711,1.7291617989798234,0.2657500228866242,0.04929803898129366,0.2872528170198326,0.03215351162064058,0.379717544176031,0.032297538832247306,18.89388405999472,4.461559991763097,53.095516242854224,95.94609541490937,47.85681204304743,80.51431870339708,9.686344679011855,3.795158184261104,1.0232603692871587,0.7367200183922739,1.445990882762878,0.8970836013705953,0.23690335604012558,0.018162205155675702,0.27809941877945143,0.02800137152685706,0.1446711494943376,0.007977798442612307,19.01337963560491,12.214666007885286,26.028386461378332,35.11823779725257,36.91376131000709,41.95158556649344,9.525041744954562,3.3687987734473244,1.2881335257800093,1.343362620737781,2.3276419829688595,0.71540372921036,0.20046905305213517,0.014156629873306074,1.152142231250522,0.031400475011316736,0.1920170496856837,0.018177003228161563,26.496449391311188,16.676528196978026,31.992770781152668,35.331255189577035,24.170568894706296,65.78601393629376,1314.0,7575.166666666667,3.0,0.0,1.0,0.0,1.0,0.0,0
7,9.73987585731915,4.731639511424331E-4,0.10160325007356212,0.0053640849861437,1.2821744866669178,0.002609041079485534,0.21346216030152781,1.810137764268965E-4,0.042094785656705165,1.5291953177553892E-4,0.021708727669257705,8.095291784106947E-5,59.359082749911714,0.072423985369233,7.768631581749235,0.13548462811988055,0.60344068566753,0.11947906219882441,9.642682045698166,7.658415323730264E-4,0.3910162823407778,0.0039777472901787415,1.5599502788058348,0.00544988048192563,0.02496241961697316,9.56396851075078E-5,0.01434815623477854,8.028829434406018E-5,0.01324715178621513,1.2045645760699047E-4,56.55454046385629,0.07338155183813883,15.303569257259369,0.16023665137016832,0.3249389151044722,0.051337384889126654,9.721535733767919,9.00982483913932E-4,0.9312377638582673,0.010169072269157852,0.38589826804984895,0.003361307400294217,0.02962849563391501,3.4585325632404947E-4,0.035513861684843766,1.3985869915916478E-4,0.030843651750598968,5.576620428035176E-4,41.592751945768086,0.706851102671858,4.3137844534856935,1.2578700882917906,45.84708421570914,1.0470732620688885,9.586417087486812,0.001586175981019058,1.364959036133119,0.00979384489834334,0.6569584464388234,0.004158166444622527,0.21654506666319712,6.684450082378934E-4,0.13777558036547685,8.961856261754654E-5,0.018783843797531778,2.733909405298843E-4,42.14460153239114,0.7556706936667628,49.71242138317653,1.6701056407524575,27.72779881954193,0.8447250141092696,9.67419872539384,0.0013891573034339809,0.610505895955222,0.0015066065505267134,0.23767563424605345,0.00786119546318958,0.2049436205998063,1.7668562333018135E-4,0.12301865161862224,6.904126269497087E-4,0.019926026772217092,2.1030911927672434E-4,38.320386273520334,0.3678562414555628,48.74912709849222,1.0358331319685585,58.948390347617014,0.8921521774849837,9.72302719950676,0.0017398365968829697,0.21713782123489572,0.004595806817173177,0.37243588438390623,0.006016561152424743,0.12503817870414682,0.0010415226807216386,0.2133526249256517,5.348198997137114E-4,0.025721477700894217,3.55515249281046E-4,32.67923401083265,8.723138117805282,16.580796619611128,11.766051313606138,42.679407571043285,12.94140500472118,9.723672688007355,0.02359696267228077,0.24320165562676266,0.019522599081076935,0.8911888059181885,0.8088413466497774,0.13124752220963792,6.260810321561284E-4,0.984527383797935,0.018244825597129234,0.026489857111723074,4.0450182995456653E-4,36.57592171430588,14.328583050156187,9.730087433542524,13.284010900633163,39.707724153995514,21.510357790127564,111.5,4200.0,3.0,0.0,6.0,0.0,3.0,0.0,0
8,11.304176225936493,55.313633295910975,4.741596090347441,36.33527941037054,2.400418603172034,10.949383987503172,0.5497158228162912,0.17881813161643978,0.28106568779949037,0.08011354709764176,1.8970419933781202,1.6843000744027865,52.840773642657204,81.88286084726164,17.871041489919754,163.7638129310054,28.900238607412952,100.7370768155002,9.830070482238979,34.14542226728316,5.780048904352608,23.93099438224102,3.078782032581164,11.408887129872824,0.6133603022953625,0.28578030496372014,0.5256926664630837,0.16088551739765197,1.9795949081317878,2.0741841933672402,53.597110735617605,244.23114471226415,30.363815508362066,198.0440286617026,36.33173572502263,26.882399006765816,9.652595556802131,49.62321516955635,5.5572347426013495,68.34521672270647,3.3166635522117645,15.928434698482612,1.1129796552170916,0.9144621743814921,0.3678869060115955,0.21605524354778866,0.9258786302889106,0.6589202459713149,32.30289832460524,18.841006249285616,61.14292998963416,188.54146484748398,35.73179277945991,10.644786682107492,9.45376309247508,32.51343943865845,5.387016792667169,39.79584391277567,3.0439842639589973,9.837596272053032,1.2142417098196732,0.9816120833319263,0.37779015509846414,0.15009901768536016,0.9396818658720665,0.534198239903666,24.411773621441913,20.90287525690002,14.217617210755712,87.87509518877906,71.3931718997385,24.662079164173512,8.260000765125616,22.490396751313682,1.4494671890283146,2.4565238225194044,5.436106689744613,12.00155659174459,0.6089111989459945,0.4388732834093398,0.5125355939295737,0.2962835199724681,0.2970336274270191,0.0819837903528137,36.70447848247135,1.2369107998922488,9.54561247792949,31.967316126235975,57.745020780848506,37.417380473214365,9.882486186550306,22.121015976631906,1.164557328578425,1.3391352589332004,1.037893283870102,1.580812198671516,0.3301234653782706,0.10682742803984299,0.3596568646822573,0.22294058158220997,0.16756883035475803,0.0263041770372038,36.47560596149229,20.059844055505412,7.795458725867081,16.361300714765278,14.644321006001825,18.589719855772223,9.233431404908234,15.372610491570104,1.3382603615070647,1.0269789980235569,2.8419563821106966,7.901188456065829,0.24540040473791344,0.02334411822582092,1.1683008784839755,0.3217078276591178,0.1254188210580249,0.011622920312456387,38.11317070615648,28.984345212782586,8.012731965594117,23.597702282332317,5.311051404884895,13.144902009543486,702.0,7575.166666666667,10.0,0.0,2.0,0.0,1.0,0.0,0
9,9.496266426834158,0.3931628628868746,1.449458442119405,0.7951599885727467,2.1374542309602482,0.898755788668041,0.3890259335331149,0.16157304737551625,0.151263448478193,0.018270802398775928,0.1789701495285183,0.026227498829815354,43.46783776774359,1.6238958599465372,20.441532809869,32.33435487182809,18.398180575069794,7.048444436045438,9.562793088513752,1.4186429720745357,1.7862645677736406,1.6265646029380119,1.9203388417430494,1.020384813005839,0.27652933578531663,0.05502757927486421,0.20065876770535626,0.022477298621011953,0.21392875708191172,0.039439042532607355,13.814414215493835,56.2680278593168,41.84094203429365,102.53083511403383,13.793968420488097,25.00960012768652,4.539904266100785,11.090312947504106,7.271563857337429,10.367244265222526,1.403828268536549,0.735292646095432,0.29194348435570483,0.04941867957331957,0.1840493916375315,0.0350543984326914,0.6991783426099911,0.33195732469195377,16.81157260288506,277.91667995252385,88.18136257032224,784.0181385853068,51.42572499272039,55.28888428343976,3.521886716531806,10.321132899735268,8.13102960032086,6.853354262337313,2.141162998804148,1.636566379831722,0.4588774284649566,0.10765651123153257,0.2835148780040468,0.044545209936144185,0.7034097714221996,0.3365827110346063,16.567620095917555,154.60347617431668,67.61651861029011,2371.402083206407,43.56286273208568,207.64289513734775,8.695609295487008,4.8634098011068705,0.5608059939490538,0.25262151737705696,3.9543434320531317,3.886589108354437,0.2313729534761058,0.03205407660435606,0.6866687314826191,0.4564214094517878,0.1183552956661098,0.010811098246896165,38.43815020944589,7.192003201132417,66.66751241842378,3.2257870916882867,38.82003166033976,367.37293059063006,8.217017429611612,4.246026290036223,0.5486782977874777,0.2433101685111439,4.227601255592658,12.499107360423313,0.23265844224209578,0.03841585975790087,0.7893130569486722,0.2545950222532702,0.10763025583950354,0.005623387596961066,28.698532370633856,60.609460777573126,35.42832738933373,16.04491921338635,46.809346531712734,187.28176040463006,7.440411314219731,2.127271607333591,1.4860347718978146,1.3013212117740016,6.403334439741417,5.015523996927943,0.25072863788585303,0.052604195591006465,1.0206094517409678,0.40421036214180234,0.27256339184914335,0.06134360162730367,27.70391902099812,30.789240365345655,33.33677131551445,45.43263487037192,33.21265341913284,532.5137248584097,1011.0,7575.166666666667,3.0,0.0,4.0,0.0,3.0,0.0,0
